Corundum,Fluorite,Zincite
0.026471234961298988,0.21311005600423755,0.7604187090344636
0.282137437346101,0.32482574248277474,0.39303682017112423
0.18861596312923828,0.10028244790365116,0.7111015889671106
0.11478355620111631,0.6019968153828014,0.2832196284160822
0.05039307000159662,0.40783887505845984,0.5417680549399435
0.10353102865620507,0.7669004525791774,0.12956851876461747
0.5597940591950081,0.12624222607121932,0.31396371473377244
0.7279843389261695,0.14054461809478966,0.13147104297904086
0.025092876596957994,0.46161890476214956,0.5132882186408925
0.6402770110739936,0.06925362177657907,0.2904693671494274
0.8410382371802443,0.07637067475092252,0.08259108806883331
0.19172504729746487,0.586702405184727,0.2215725475178081
0.6068230162708308,0.17408044830391098,0.21909653542525817
0.5132019245401207,0.119620056582206,0.3671780188776733
0.10436389895669224,0.8917659757984155,0.0038701252448924348
0.04343575241843383,0.0977396732724921,0.8588245743090741
0.18321935168398817,0.1651151667472477,0.6516654815687641
0.42042890483326006,0.5010658649806881,0.0785052301860521
0.17270641385520952,0.29255774787117367,0.5347358382736167
0.09593945667178043,0.038180135445530484,0.865880407882689
0.0837526878556047,0.16170739958320485,0.7545399125611905
0.11328869203802236,0.006857032283448307,0.8798542756785295
0.013868842475957998,0.41505454349008797,0.571076614033954
0.4455577104922069,0.38282063018995904,0.17162165931783405
0.10936297202762425,0.7669149354692986,0.12372209250307731
0.24378298739102683,0.2852340212361167,0.47098299137285654
0.5239175129189275,0.08377264080451169,0.3923098462765607
0.3073491980493778,0.01431147417192796,0.6783393277786942
0.6708426100432893,0.023540992654528445,0.3056163973021823
0.47779059164952153,0.014125540312707048,0.5080838680377714
0.7110064266540523,0.22812320331965558,0.060870370026291955
0.16885768769285323,0.4967800287715516,0.3343622835355952
0.4528041857045627,0.051970296977227715,0.4952255173182096
0.060576161186704995,0.06186440510465633,0.8775594337086386
0.6147132816607802,0.2542023316708719,0.13108438666834796
0.4006892901142423,0.24698671134812972,0.352323998537628
0.0011844042984161334,0.5067368903808203,0.49207870532076364
0.13964323908298737,0.7283969658662705,0.13195979505074207
0.20129914731814658,0.09712839766978354,0.7015724550120699
0.04637676434112042,0.5958166414882686,0.35780659417061095
0.2118139817789266,0.16855482218383486,0.6196311960372386
0.8532387746260555,0.10284986023912522,0.043911365134819316
0.5345592463877972,0.1076875537221706,0.3577531998900323
0.1417110780073544,0.5892188303172237,0.2690700916754219
0.3691576111422467,0.042076794260121134,0.5887655945976322
0.18646634075605667,0.7947501138024486,0.018783545441494718
0.17092959372968153,0.05527248520922628,0.7737979210610922
0.13630829278861367,0.3040568098037036,0.5596348974076827
0.46708297542085775,0.10467046683275115,0.42824655774639125
0.06512245036482657,0.6288486776766724,0.30602887195850087
0.3958106059276626,0.4345710715800385,0.16961832249229905
0.2837086863662543,0.43023598141437186,0.28605533221937385
0.1478085875407328,0.2433159359085481,0.6088754765507192
0.11878721826159795,0.7361448806709597,0.14506790106744236
0.5560643551632313,0.04542706357564513,0.39850858126112354
0.4939650007701658,0.09511789234085934,0.4109171068889749
0.1738371057575783,0.45697573862922625,0.3691871556131956
0.3493511035867006,0.5934481987385869,0.057200697674712635
0.052283193545360755,0.20617416729757954,0.7415426391570598
0.17241526739214377,0.7293942476981268,0.09819048490972938
0.148552773538805,0.22474991908560796,0.626697307375587
0.13649452845082832,0.3763968090687839,0.48710866248038764
0.8897154735914359,0.001487547106562039,0.1087969793020022
0.5007927859375707,0.4371952439802649,0.06201197008216436
0.11978105399711644,0.2317836048288479,0.6484353411740357
0.31409211164810386,0.05966975845762882,0.6262381298942673
0.5656896895966455,0.2152957007700211,0.21901460963333336
0.25442913513372817,0.13866879537754775,0.606902069488724
0.16251942293397864,0.19332697267229682,0.6441536043937245
0.1471925310679016,0.42929982513411546,0.42350764379798284
0.2352657028463318,0.7446776670871544,0.020056630066513856
0.09284278108430423,0.45544189542324215,0.45171532349245364
0.21010099623059347,0.13392275117701605,0.6559762525923903
0.23018112972624122,0.3709022988469656,0.39891657142679326
0.010309902402682244,0.3575391196629981,0.6321509779343195
0.702065896183914,0.24360817547557714,0.05432592834050896
0.3035510884633815,0.3685211870545803,0.32792772448203805
0.4026592053372019,0.3381473650046196,0.25919342965817843
0.10487955017747229,0.7665935824916785,0.12852686733084925
0.13901838757989743,0.7682407236275258,0.09274088879257661
0.5168012993411414,0.39918979516071895,0.08400890549813972
0.5741741770974739,0.006782868884629616,0.4190429540178966
0.2919378858097826,0.4805934866571919,0.22746862753302546
0.8364723941754979,0.13425001593369693,0.029277589890805145
0.0007285611827850284,0.29733454120663727,0.7019368976105776
0.3719310255018928,0.1664625001150598,0.46160647438304747
0.06303643983048328,0.856819813633114,0.08014374653640254
0.5802060974076585,0.05640099597321606,0.36339290661912554
0.2564416714657941,0.0871147736986685,0.6564435548355373
0.4175630196184597,0.5511140867292369,0.03132289365230333
0.5777274398330436,0.13835750376530476,0.2839150564016517
0.0693953894321219,0.4264806879659241,0.504123922601954
0.4295750994893015,0.29991527945015817,0.2705096210605402
0.023451313338766815,0.9529208224963786,0.02362786416485462
0.1823680149758868,0.6907561353546231,0.12687584966948995
0.13807035728659733,0.8610388797522487,0.0008907629611539709
0.5346678954631139,0.029736951559167016,0.435595152977719
0.07541067078191643,0.6083002980988231,0.31628903111926043
0.0535819222216278,0.3956075250032673,0.5508105527751048
0.015409966061827627,0.45883793326818284,0.5257521006699895
0.02037558801519144,0.7818973002127364,0.1977271117720721
0.44922734746905063,0.20893157926939374,0.3418410732615555
0.662450733412981,0.22386290928897143,0.11368635729804753
0.45666230223814214,0.48700184560829407,0.056335852153563674
0.1936234138392418,0.35399992862671914,0.45237665753403905
0.06335842811843496,0.049384852163252654,0.8872567197183123
0.42350357038326164,0.07296973396128029,0.503526695655458
0.4315741645984702,0.06579207262520985,0.50263376277632
0.417216332292177,0.352548573075223,0.23023509463259995
0.7548889193093619,0.12378264535535861,0.12132843533527952
0.10148072825058259,0.3055884559321438,0.5929308158172736
0.031904473275860656,0.46506503806349064,0.5030304886606487
0.7032902104559119,0.28445688250234163,0.012252907041746423
0.5579261468466286,0.2741547878946838,0.1679190652586877
0.6063101667041829,0.31365897899293843,0.08003085430287864
0.3168364714723078,0.21838106872695792,0.4647824598007344
0.5575189419974248,0.1371087173508673,0.3053723406517078
0.7788691876662783,0.06096588018592369,0.16016493214779792
0.522199903930606,0.05649658594247365,0.42130351012692036
0.6236019971605233,0.28447033162953483,0.09192767120994197
0.28206040155601914,0.6337214699191855,0.0842181285247953
0.37468228954838395,0.5594927621311223,0.0658249483204936
0.10743596516778517,0.26953190505027486,0.6230321297819399
0.03248153768119002,0.9579228872309594,0.00959557508785056
0.2387472456737358,0.1529099104150389,0.6083428439112254
0.024581862210145182,0.2175275063015523,0.7578906314883025
0.5558870085982749,0.31043580331277415,0.13367718808895088
0.5022716547862695,0.17322032345687047,0.32450802175686005
0.10609174902677819,0.618491517500221,0.27541673347300094
0.4921953027629061,0.4362475786467553,0.07155711859033863
0.5136183966931964,0.44209596079613306,0.044285642510670485
0.07488304020548968,0.42214863046992046,0.5029683293245898
0.9223577039747579,0.01581869300475638,0.061823603020485764
0.8225670854493558,0.062576435790413,0.11485647876023132
0.6841787953179582,0.10374115191881592,0.21208005276322567
0.23897265401662593,0.6645788798247566,0.09644846615861735
0.4160050584110412,0.12969561880466493,0.4542993227842939
0.0697022096665925,0.12292043137819306,0.8073773589552145
0.14212865397827373,0.21306816429413605,0.6448031817275903
0.09811160613130686,0.4005825042760776,0.5013058895926155
0.17310311478634788,0.7098316667616321,0.1170652184520201
0.7917272322890058,0.09472063361871433,0.11355213409227985
0.4267825394896138,0.2582304462930838,0.3149870142173023
0.38166668234289,0.546341832309748,0.07199148534736201
0.1715491419645285,0.08439931036606413,0.7440515476694074
0.3075407743641022,0.5499342209982067,0.14252500463769116
0.4910219976389856,0.4661647011771346,0.04281330118387974
0.42222741097709643,0.3639305999856848,0.21384198903721874
0.5433899762758013,0.282476918015907,0.17413310570829169
0.19898274223066909,0.36686084211238834,0.43415641565694246
0.16251806722709314,0.8215595906684263,0.015922342104480437
0.28017955079176093,0.3076861151378064,0.41213433407043276
0.3111547211289688,0.21556799837287363,0.4732772804981576
0.014287838708912407,0.26630887588657526,0.7194032854045123
0.4513770505000347,0.2222360559424122,0.32638689355755324
0.24450202617168784,0.6709346334040241,0.08456334042428792
0.27504323085662424,0.017911356443977414,0.7070454126993982
0.1670667429667111,0.622043776476012,0.2108894805572771
0.5351965604148092,0.2059769537670091,0.2588264858181817
0.742438476112069,0.24447805897442818,0.013083464913502872
0.45068465534589397,0.12317568668140035,0.4261396579727057
0.13116777257588655,0.6550915642620756,0.21374066316203796
0.38806642691500076,0.5442216447044577,0.06771192838054146
0.9574563739624322,0.03384734906658327,0.00869627697098457
0.10082512148018423,0.3538935129999455,0.5452813655198703
0.04762308344598513,0.45982883484250264,0.4925480817115123
0.5130739574197998,0.3884823297914832,0.09844371278871711
0.8039289272018015,0.13385038934339727,0.06222068345480127
0.0873760272971428,0.1549284267371046,0.7576955459657526
0.7747913709539272,0.2099078467812283,0.015300782264844551
0.6369403474290477,0.3444451893301132,0.018614463240839103
0.7707355869382095,0.1912120241149546,0.03805238894683583
0.3994549963928718,0.5078607477190682,0.09268425588806006
0.7818321372057953,0.07087631907809004,0.1472915437161147
0.35525019761018856,0.3736590903290343,0.27109071206077706
0.13532655259557608,0.41798237602481914,0.4466910713796048
0.533743695341797,0.37246594140418227,0.09379036325402067
0.08161496266609986,0.6181396616371608,0.3002453756967393
0.6538823460609597,0.05528874218222414,0.29082891175681624
0.2311437927320243,0.6930278867203982,0.07582832054757743
0.7472793405890144,0.012220120591914203,0.24050053881907138
0.0719174586638936,0.5611385860825644,0.36694395525354184
0.47564824855148746,0.24686612136479213,0.27748563008372035
0.7701862306730979,0.0821213538000305,0.14769241552687162
0.36150867027863554,0.008072118309346066,0.6304192114120185
0.26544064900125164,0.18604454203234957,0.5485148089663989
0.44159996163807513,0.0841240186664162,0.4742760196955087
0.23559841093645478,0.2922568602719359,0.4721447287916094
0.4059978489389161,0.48296123630930105,0.11104091475178293
0.902455307794675,0.011647866459320411,0.08589682574600456
0.35073119289562543,0.412548608214264,0.23672019889011053
0.03989199842174538,0.3675213966808899,0.5925866048973648
0.12297629166242854,0.4020903830964586,0.4749333252411127
0.5886627794773238,0.08931539955122418,0.32202182097145216
0.29842488661343286,0.030572006526382305,0.6710031068601848
0.3998098215552983,0.08539779326937234,0.5147923851753293
0.14851177416153746,0.17960969096249477,0.6718785348759678
0.0010794716836957775,0.15617329758379472,0.8427472307325096
0.08554897241757085,0.7560698846999275,0.1583811428825018
0.004596796525431907,0.019835707811356396,0.9755674956632118
0.8916955196870829,0.0823764177529802,0.025928062559936828
0.36293956167875147,0.3304373131003915,0.30662312522085716
0.22945179008508187,0.6065373084068237,0.16401090150809444
0.03228284073124489,0.5522928787722114,0.4154242804965436
0.43798127566966955,0.26821448719804647,0.2938042371322841
0.5804288187195459,0.416770927093424,0.002800254187030075
0.5942042933787859,0.230261946228055,0.17553376039315913
0.294188562454468,0.36802882944742127,0.3377826080981106
0.4103457213907254,0.2408392709643894,0.3488150076448851
0.3773963295609413,0.3228944692849773,0.29970920115408145
0.03668697499283368,0.021261595818297077,0.9420514291888693
0.005360381219827745,0.9354416554100335,0.05919796337013864
0.014050782044183035,0.3388145170121468,0.6471347009436702
0.5804632898101922,0.3899531722237521,0.02958353796605577
0.6148132010089862,0.16427760766550342,0.22090919132551026
0.2841554927594766,0.3295604488131227,0.38628405842740077
0.7502065355120823,0.18352735835340997,0.06626610613450777
0.3168908680921191,0.49925668362064946,0.18385244828723152
0.05779504563215363,0.30018081096087995,0.6420241434069663
0.0003745125679990388,0.4748800181436486,0.5247454692883522
0.08038604223889614,0.44618700060691946,0.47342695715418426
0.3793169238571097,0.16176966581364463,0.45891341032924576
0.0919763406963704,0.1730663485714439,0.7349573107321856
0.2962610791201498,0.2008856612435739,0.5028532596362763
0.43648568853797837,0.5201915645472723,0.04332274691474937
0.8613885085719626,0.09953487236354033,0.039076619064497095
0.5580795311811257,0.29488674759824646,0.14703372122062797
0.16474338443405329,0.7934684935374096,0.04178812202853723
0.2910327562840735,0.29738556568207597,0.4115816780338506
0.08541379509269471,0.10385237986518916,0.8107338250421161
0.16829720715234434,0.3162149697309407,0.5154878231167149
0.4755096596097162,0.5163508503828242,0.008139490007459465
0.24742568037727813,0.7096494264122026,0.042924893210519184
0.6888077199301227,0.20319696582941313,0.10799531424046419
0.13083952153808817,0.20271532593814676,0.6664451525237651
0.514369458148639,0.22314738579727153,0.2624831560540896
0.15867699890007014,0.05591493387390982,0.7854080672260201
0.09058799918035075,0.48404859405195366,0.4253634067676956
0.12571259550097955,0.24250435426533773,0.6317830502336828
0.27279676211795845,0.003198308767581453,0.7240049291144601
0.03518072980525943,0.924668468167189,0.04015080202755156
0.283767145286846,0.6974285012959571,0.01880435341719697
0.009224901537928598,0.5558335444911618,0.43494155397090967
0.4574628352501128,0.25934032825504805,0.2831968364948393
0.7986995320946353,0.10527616897183917,0.09602429893352546
0.3777462855009837,0.06689964777303847,0.5553540667259776
0.6832932569891776,0.224093862454462,0.09261288055636034
0.03605571275210378,0.8452322951295645,0.11871199211833174
0.2888373686987663,0.36951115493599507,0.34165147636523846
0.45318469096251907,0.027138037511901417,0.5196772715255795
0.010872523973627661,0.9405659188607098,0.04856155716566263
0.7520084528370008,0.018556562046701575,0.2294349851162976
0.37646252902003596,0.5516566662693443,0.07188080471061983
0.14974048668898438,0.5386080585394661,0.31165145477154943
0.35671752395302725,0.4973393674965537,0.14594310855041912
0.7789828637357088,0.09271011858277815,0.12830701768151295
0.4381035116651498,0.061359142924525434,0.5005373454103248
0.38080503749775574,0.2657077942675871,0.35348716823465715
0.2332917424873155,0.2546424931262697,0.5120657643864149
0.2154242117939367,0.7285872156879503,0.055988572518112976
0.0005550996505305724,0.9024131375295555,0.09703176281991381
0.6791026451709069,0.11203120084531568,0.20886615398377745
0.10060426902507938,0.14662222911990203,0.7527735018550187
0.5395651990793454,0.1649465884303073,0.2954882124903472
0.4110974882599019,0.02309269902433394,0.565809812715764
0.07443235367392845,0.05280629074171589,0.8727613555843557
0.681922644656907,0.0782985836701883,0.2397787716729047
0.38507119834403125,0.5192455968908599,0.09568320476510898
0.376598352664042,0.4760806060983426,0.1473210412376155
0.48188793723621887,0.32132531484244,0.19678674792134115
0.12871312646674068,0.7129786542255152,0.158308219307744
0.7987545308628861,0.15744876721915352,0.04379670191796056
0.3738331125628948,0.2750163226475048,0.3511505647896002
0.05034098441045749,0.6062627353056104,0.3433962802839322
0.6312143175125484,0.3139139398410755,0.054871742646376044
0.34180049862663897,0.39051784593423233,0.26768165543912875
0.26557649376578907,0.4029112164283639,0.33151228980584696
0.2616107248200739,0.22474782665739837,0.5136414485225276
0.1923063199835685,0.32889704483922483,0.4787966351772065
0.3977605619901534,0.3572849741352569,0.24495446387458977
0.3427141507166743,0.3997290207757892,0.25755682850753653
0.8053517203382288,0.18803525134329238,0.00661302831847872
0.37122036340136716,0.13864794632255428,0.4901316902760785
0.3426811483441581,0.07408948494225678,0.583229366713585
0.2414779734870514,0.09695723172619065,0.661564794786758
0.4384000244861725,0.2962882001662077,0.26531177534761985
0.043135660492917366,0.035880610958543065,0.9209837285485396
0.04041655062241885,0.20992848307454387,0.7496549663030373
0.23402264462612243,0.18223443903082356,0.583742916343054
0.30714633006062647,0.32238552385452407,0.37046814608484946
0.19973814914850194,0.49675208647735214,0.30350976437414584
0.24238402638307044,0.2931717950603107,0.46444417855661907
0.10922278904902029,0.24106570986041595,0.6497115010905639
0.6434296668383191,0.29283043222979,0.06373990093189089
0.18451761742242417,0.44664719931866825,0.36883518325890746
0.0908584549642176,0.17495337725253018,0.7341881677832522
0.09606372674169202,0.32871066005645816,0.5752256132018498
0.670306919804695,0.20187075400952859,0.12782232618577644
0.03956812516429908,0.580625085433363,0.379806789402338
0.035777546921923115,0.17299766788948248,0.7912247851885944
0.2621090230030865,0.005695180852746772,0.7321957961441666
0.5158839893354418,0.1293865524346713,0.354729458229887
0.3663674730819357,0.4170069184468068,0.21662560847125736
0.791908708099835,0.15543318643704296,0.052658105463122
0.6870067937791524,0.217136050065317,0.09585715615553064
0.3975567646690562,0.5620034257679919,0.04043980956295184
0.46824764645120276,0.07349380892188932,0.4582585446269078
0.5338289175954347,0.4291748043495544,0.03699627805501078
0.5096137448206705,0.48885006591465857,0.0015361892646711516
0.8879277329561774,0.044423492517007536,0.06764877452681507
0.22011640906497076,0.4209025858631052,0.35898100507192404
0.20841300237294974,0.23341367543889127,0.558173322188159
0.6212779117907482,0.11598618102075463,0.26273590718849715
0.4195417885171118,0.05913171510308065,0.5213264963798074
0.014735076574079424,0.08634740720335146,0.8989175162225691
0.1193844878988716,0.2410743971134065,0.6395411149877219
0.8203938860173914,0.07448733206760018,0.10511878191500858
0.5017685238976121,0.3089183577440621,0.18931311835832587
0.5675284037837417,0.08872591449009949,0.34374568172615894
0.30996563495732815,0.3770132778964293,0.31302108714624244
0.004209301696789274,0.685451957010062,0.3103387412931487
0.8513169328855046,0.1467879636495503,0.0018951034649451247
0.5907247758839209,0.003457750816437116,0.4058174732996419
0.11243166215794483,0.055826280855827366,0.8317420569862277
0.15265427636478748,0.19994979351936523,0.6473959301158474
0.18773282543683306,0.5109677258046464,0.3012994487585204
0.38668033924665907,0.30393371826989996,0.3093859424834411
0.24762374326153333,0.3096267028581019,0.44274955388036474
0.08696387614927216,0.03888302797365639,0.8741530958770716
0.16861379375755,0.6665822246930614,0.16480398154938858
0.1644458106143847,0.24153124325496333,0.5940229461306521
0.490931463568701,0.4933039462930678,0.01576459013823137
0.07748257125885277,0.5805820640872357,0.3419353646539115
0.2404781677556059,0.14899127468550583,0.6105305575588882
0.01072452491620014,0.3335318546420132,0.6557436204417867
0.4743590374469629,0.4989396728286061,0.026701289724431105
0.27599970883991665,0.17789126516495896,0.5461090259951245
0.2826395772345504,0.5375036564863034,0.179856766279146
0.11680753253921992,0.7852400040417775,0.09795246341900253
0.6347901296584558,0.17066096843251843,0.1945489019090257
0.19104853248835282,0.08067141204856591,0.7282800554630813
0.15309615536983215,0.6522974763407653,0.19460636828940236
0.2640450996654429,0.6574069557381935,0.07854794459636376
0.23604314377395447,0.20885724548800294,0.5550996107380426
0.6842844459772223,0.2660914457644633,0.04962410825831431
0.48298255374180443,0.11407762756979935,0.40293981868839623
0.2103992707162662,0.34755879471761597,0.44204193456611784
0.07452390392839148,0.2494844724018304,0.6759916236697782
0.828926440009784,0.039036535930121526,0.1320370240600944
0.17553272231028982,0.10061167215763718,0.723855605532073
0.19420980934040794,0.1482220233328913,0.6575681673267006
0.7795304879741598,0.08213880914743747,0.13833070287840263
0.478799684536599,0.22926066982896517,0.29193964563443586
0.2680599565849737,0.5902749338119642,0.141665109603062
0.2077693254774705,0.22107846509394666,0.5711522094285828
0.04421815972450371,0.10034137887830095,0.8554404613971952
0.9327704774953173,0.06160758034677826,0.005621942157904298
0.43646208427608174,0.14326139160397616,0.4202765241199421
0.28320227660245734,0.7163012169130519,0.0004965064844907381
0.14526898039252395,0.20597125111761094,0.6487597684898652
0.10233835760564125,0.22953390747931718,0.6681277349150415
0.6016256337257907,0.39461489648765696,0.0037594697865521985
0.28767574897796827,0.4593499832444904,0.2529742677775414
0.28141455033648066,0.1625156000697626,0.5560698495937568
0.5628961988779273,0.20957602943817566,0.22752777168389707
0.46934192390755264,0.024019846540204434,0.5066382295522429
0.11187947806034057,0.2990337655111952,0.5890867564284643
0.16139927112218316,0.3275939773311563,0.5110067515466604
0.36544844155868966,0.16388632910733872,0.4706652293339716
0.5555060829638578,0.4406388791652262,0.0038550378709158797
0.1436493438814022,0.25110502442370264,0.6052456316948952
0.2536431662269214,0.37234859775165896,0.3740082360214195
0.3273138648103995,0.46469198853803184,0.20799414665156873
0.20596239425073953,0.24877315997778154,0.5452644457714788
0.7478095251031963,0.014744525699369617,0.23744594919743398
0.581684284402214,0.1834872295534729,0.23482848604431303
0.3467051787330367,0.0014022868835702686,0.651892534383393
0.658884183898783,0.04388561495305761,0.2972302011481592
0.0241311587458737,0.02184647182495939,0.9540223694291668
0.6855363120390088,0.18726564455407518,0.12719804340691615
0.020334363797747997,0.5217140905100139,0.45795154569223817
0.019332295420981693,0.09352545909444022,0.8871422454845782
0.34825631398709744,0.08740606201867303,0.5643376239942294
0.037931902703429284,0.3530560117047077,0.609012085591863
0.03890521436295305,0.4221889073285843,0.5389058783084625
0.15047506125846327,0.06968455511342922,0.7798403836281075
